,Unnamed: 0,name,album,artist,release_date,length,popularity,danceability,acousticness,danceability.1,energy,instrumentalness,liveness,loudness,speechiness,tempo,time_signature,Genre/Mood,Language,release_year
42,42,Baaki Baatein Peene Baad (Shots) (feat. Badshah),Baaki Baatein Peene Baad (Shots) (feat. Badshah),Arjun Kanungo,2015-09-25,220312,56,0.5660000000000001,0.0246,0.5660000000000001,0.862,0.0,0.10300000000000001,-6.02,0.105,147.974,4,Hip-Hop,Hindi,2015
43,43,Muskurane - Romantic,Muskurane (Romantic),Jeet Gannguli,2014-05-12,334331,30,0.5670000000000001,0.628,0.5670000000000001,0.5770000000000001,0.0,0.132,-6.197,0.0264,101.991,4,Hip-Hop,Hindi,2014
44,44,Tu Hi Mera,Jannat 2 (Original Motion Picture Soundtrack),Pritam,2012-03-30,272973,50,0.621,0.544,0.621,0.8590000000000001,0.0,0.11,-4.673,0.10300000000000001,90.04700000000001,4,Hip-Hop,Hindi,2012
61,61,"Dooriyan (From ""Love Aaj Kal"")",Love Aaj Kal,Pritam,2009-06-27,337360,47,0.517,0.611,0.517,0.716,0.0,0.11,-6.582000000000001,0.0509,122.95200000000001,4,Hip-Hop,Hindi,2009
62,62,"Pani Da Rang Male (From ""Vicky Donor"")",Vicky Donor,Various Artists,2012-04-04,240786,45,0.679,0.272,0.679,0.622,6.52e-05,0.106,-8.514,0.0328,98.02799999999999,4,Hip-Hop,Hindi,2012
63,63,"Ae Dil Hai Mushkil Title Track (From ""Ae Dil Hai Mushkil"")","Ae Dil Hai Mushkil Title Track (From ""Ae Dil Hai Mushkil"")",Pritam,2016-10-26,269032,55,0.495,0.713,0.495,0.654,0.0,0.165,-6.638999999999999,0.0679,123.896,4,Hip-Hop,Hindi,2016
64,64,"Piya O Re Piya (From ""Tere Naal Love Ho Gaya"")",Atif Hit Story,Atif Aslam,2013-03-05,292746,0,0.439,0.26899999999999996,0.439,0.574,0.0,0.094,-6.394,0.0846,167.832,4,Hip-Hop,Hindi,2013
65,65,"Jeene Laga Hoon (From ""Ramaiya Vastavaiya"")",Yours Truly,Atif Aslam,2014-09-02,236933,0,0.5329999999999999,0.166,0.5329999999999999,0.73,0.00017900000000000001,0.138,-7.901,0.0427,90.315,4,Hip-Hop,Hindi,2014
66,66,"Tu Jaane Na (From ""Ajab Prem Ki Ghazab Kahani"")",Yours Truly,Atif Aslam,2014-09-02,341933,0,0.7020000000000001,0.36,0.7020000000000001,0.86,1.33e-06,0.133,-3.969,0.0346,120.045,4,Hip-Hop,Hindi,2014
67,67,"Kuch Is Tarah (From ""Doorie"")",Yours Truly,Atif Aslam,2014-09-02,314066,0,0.647,0.8390000000000001,0.647,0.494,9.21e-06,0.11599999999999999,-7.2139999999999995,0.0232,96.99700000000001,4,Hip-Hop,Hindi,2014
68,68,"Tere Bin (From ""Bas Ek Pal"")",Yours Truly,Atif Aslam,2014-09-02,275986,0,0.29600000000000004,0.45299999999999996,0.29600000000000004,0.7959999999999999,9.01e-06,0.0869,-4.846,0.0742,87.845,4,Hip-Hop,Hindi,2014
69,69,"Bakhuda Tumhi Ho (From ""Kismat Konnection"")",Yours Truly,Atif Aslam,2014-09-02,292493,0,0.322,0.633,0.322,0.752,0.0,0.129,-3.457,0.0422,126.949,4,Hip-Hop,Hindi,2014
70,70,"Hona Tha Pyar (From ""Bol"")",Yours Truly,Atif Aslam,2014-09-02,221003,0,0.6890000000000001,0.5710000000000001,0.6890000000000001,0.542,0.0307,0.14800000000000002,-8.673,0.0308,102.98100000000001,4,Hip-Hop,Hindi,2014
71,71,"Shaayraana (From ""Holiday"")",Arijit Singh: My Favourites,Arijit Singh,2015-09-25,261439,0,0.608,0.606,0.608,0.665,1.4599999999999999e-05,0.0832,-4.244,0.0482,93.919,4,Hip-Hop,Hindi,2015
72,72,"Samjhawan (From ""Humpty Sharma Ki Dulhania"")",Arijit Singh: My Favourites,Arijit Singh,2015-09-25,269184,0,0.65,0.293,0.65,0.48200000000000004,0.0,0.0811,-8.667,0.0281,106.994,4,Hip-Hop,Hindi,2015
73,73,"Ashq Na Ho (From ""Holiday"")",Arijit Singh: My Favourites,Arijit Singh,2015-09-25,353103,0,0.43799999999999994,0.904,0.43799999999999994,0.376,0.0,0.0924,-6.292000000000001,0.0329,173.94400000000002,4,Hip-Hop,Hindi,2015
74,74,"Baatein Ye Kabhi Na (From ""Khamoshiyan"") - Male",Arijit Singh: My Favourites,Arijit Singh,2015-09-25,289012,0,0.5579999999999999,0.7040000000000001,0.5579999999999999,0.506,3.05e-06,0.0896,-6.761,0.0236,90.001,4,Hip-Hop,Hindi,2015
75,75,"Blame the Night (From ""Holiday"")",Arijit Singh: My Favourites,Arijit Singh,2015-09-25,265018,0,0.608,0.177,0.608,0.985,1.99e-06,0.715,-3.293,0.14,139.986,4,Hip-Hop,Hindi,2015
76,76,"Tanhaai (From ""Karle Pyaar Karle"")",Arijit Singh: My Favourites,Arijit Singh,2015-09-25,297240,0,0.536,0.00563,0.536,0.9259999999999999,0.00041500000000000006,0.589,-6.079,0.0587,135.01,4,Hip-Hop,Hindi,2015
87,87,Badlapur Mashup,"Badlapur Mashup (From ""Badlapur"")",Various Artists,2015-02-24,169090,31,0.67,0.11900000000000001,0.67,0.779,0.0,0.145,-4.437,0.0347,131.939,4,Hip-Hop,Hindi,2015
88,88,"Judaai (From ""Badlapur)",Badlapur (Original Motion Picture Soundtrack),Sachin-Jigar,2015-01-23,271379,30,0.34299999999999997,0.745,0.34299999999999997,0.373,1.2e-05,0.14,-9.363,0.0607,92.95700000000001,5,Hip-Hop,Hindi,2015
89,89,"Jee Karda (From ""Badlapur)",Badlapur (Original Motion Picture Soundtrack),Sachin-Jigar,2015-01-23,240999,8,0.547,0.157,0.547,0.705,0.0,0.109,-7.872999999999999,0.0356,140.00799999999998,4,Hip-Hop,Hindi,2015
90,90,Jeena Jeena (Remix),Badlapur (Original Motion Picture Soundtrack),Sachin-Jigar,2015-01-23,218619,13,0.6679999999999999,0.0954,0.6679999999999999,0.7609999999999999,0.000252,0.0915,-6.444,0.0329,125.01899999999999,4,Hip-Hop,Hindi,2015
91,91,"Jeene Laga Hoon (From ""Ramaiya Vastavaiya"")",Ramaiya Vastavaiya (Original Motion Picture Soundtrack),Sachin-Jigar,2013-05-15,231673,0,0.562,0.14400000000000002,0.562,0.735,0.000204,0.177,-7.9239999999999995,0.0445,90.057,4,Hip-Hop,Hindi,2013
92,92,Saibo,Shor in the City (Original Motion Picture Soundtrack),Sachin-Jigar,2011-03-28,195253,61,0.619,0.736,0.619,0.428,1.27e-05,0.136,-7.867000000000001,0.0281,90.056,4,Hip-Hop,Hindi,2011
93,93,Char Baj Gaye - Party Abhi Baaki Hai,F.A.L.T.U (Original Motion Picture Soundtrack),Sachin-Jigar,2011-06-08,213880,44,0.95,0.0317,0.95,0.6940000000000001,1.93e-06,0.13699999999999998,-7.0889999999999995,0.0516,119.97200000000001,4,Hip-Hop,Hindi,2011
94,94,"Hip Hop Pammi (From ""Ramaiya Vastavaiya"")",Ramaiya Vastavaiya (Original Motion Picture Soundtrack),Sachin-Jigar,2013-05-15,220440,0,0.556,0.0718,0.556,0.8390000000000001,2.78e-05,0.107,-6.037000000000001,0.138,110.005,4,Hip-Hop,Hindi,2013
95,95,"Jaise Mera Tu (From ""Happy Ending"")",Happy Ending (Original Motion Picture Soundtrack),Sachin-Jigar,2014-10-22,256002,30,0.49,0.354,0.49,0.667,0.000117,0.0968,-7.84,0.0473,149.843,3,Hip-Hop,Hindi,2014
96,96,"Khamma Ghani (From ""Happy Ending"")",Happy Ending (Original Motion Picture Soundtrack),Sachin-Jigar,2014-10-22,270013,20,0.608,0.5529999999999999,0.608,0.59,0.0,0.11,-6.978,0.0362,79.977,4,Hip-Hop,Hindi,2014
97,97,Faltu,F.A.L.T.U (Original Motion Picture Soundtrack),Sachin-Jigar,2011-06-08,283613,30,0.7909999999999999,0.0265,0.7909999999999999,0.785,0.000185,0.365,-3.49,0.0504,132.017,4,Hip-Hop,Hindi,2011
99,99,Gora Gora Rang,Unforgettable,Imran Khan,2009-07-27,265640,0,0.602,0.0102,0.602,0.777,0.0,0.157,-5.928,0.0318,84.986,4,Hip-Hop,Hindi,2009
